SteamSpyPlayersEstimate,SteamSpyPlayersEstimate_log,DLCCount_log,PriceFinal_log,PCReqsHaveMin,PriceCurrency,PublisherCountCat,RecommendationCount
1338,7.199678345691172,0.0,1.3837912309017721,1,USD,0,0
0,0.0,0.0,0.0,1,missing,0,0
19549,9.880730565413511,0.0,0.0,1,missing,0,0
1076,6.981934677156389,0.0,1.790091412127358,1,USD,0,0
0,0.0,0.0,2.3969857684155302,1,USD,0,0
811,6.699500340161678,0.0,0.0,1,missing,0,0
0,0.0,0.0,1.3837912309017721,1,USD,0,0
0,0.0,0.0,0.0,1,missing,0,0
0,0.0,0.0,0.0,1,missing,0,0
3587,8.185350223178686,0.6931471805599453,0.0,1,missing,0,0
0,0.0,0.0,0.0,1,missing,0,0
87523,11.379668320450541,0.0,1.790091412127358,1,USD,0,103
8071,8.996156562033445,0.0,2.3969857684155302,1,USD,0,198
0,0.0,0.0,0.0,1,missing,0,0
0,0.0,0.0,0.0,1,missing,0,0
28158,10.2456222982778,0.0,2.3969857684155302,1,USD,0,253
2140,7.669028288589683,0.0,1.3837912309017721,1,USD,0,0
4125,8.325063693631197,0.0,2.196112848483529,1,USD,0,0
808,6.695798917058491,0.6931471805599453,2.3969857684155302,1,USD,0,0
5380,8.59062950948942,0.0,1.095273387402595,1,USD,0,0
539,6.29156913955832,0.0,2.5641798306825083,1,USD,0,0
0,0.0,0.0,2.771963526845863,1,USD,0,0
1705794,14.349541835686862,0.0,0.0,0,missing,0,0
10402,9.249849505070895,0.0,1.3837912309017721,1,USD,0,0
0,0.0,0.0,0.0,1,missing,0,0
1077,6.982862751468942,0.0,2.0781907597781832,1,USD,0,0
3049,8.022896869601457,0.0,2.3969857684155302,1,USD,0,0
1076,6.981934677156389,0.0,1.3837912309017721,1,USD,0,0
18652,9.833762270044563,0.6931471805599453,0.0,1,missing,0,156
0,0.0,0.0,0.0,1,missing,0,0
3587,8.185350223178686,0.0,1.095273387402595,1,USD,0,0
0,0.0,0.0,2.8326249356838407,1,USD,0,0
9326,9.140668698726863,0.6931471805599453,2.3969857684155302,1,USD,0,259
0,0.0,0.0,2.771963526845863,1,USD,0,0
0,0.0,0.0,0.0,1,missing,0,0
1255,7.135687347028144,0.0,2.771963526845863,1,USD,0,0
0,0.0,0.0,0.0,0,missing,0,0
0,0.0,0.0,0.0,0,missing,0,0
0,0.0,0.0,0.0,0,missing,0,0
0,0.0,0.0,0.0,0,missing,0,0
0,0.0,0.0,0.0,0,missing,0,0
0,0.0,0.0,0.0,0,missing,0,0
0,0.0,0.0,0.0,0,missing,0,0
0,0.0,0.0,0.0,0,missing,0,0
0,0.0,0.0,0.0,0,missing,0,0
0,0.0,0.0,0.0,0,missing,0,0
0,0.0,0.0,0.0,0,missing,0,0
0,0.0,0.0,0.0,0,missing,0,0
0,0.0,0.0,0.0,0,missing,0,0
0,0.0,0.0,0.0,0,missing,0,0
0,0.0,0.0,0.0,0,missing,0,0
0,0.0,0.0,0.0,0,missing,0,0
0,0.0,0.0,0.0,0,missing,0,0
0,0.0,0.0,0.0,0,missing,0,0
0,0.0,0.0,0.0,0,missing,0,0
0,0.0,0.0,0.0,0,missing,0,0
0,0.0,0.0,0.0,0,missing,0,0
0,0.0,0.0,0.0,0,missing,0,0
0,0.0,0.0,0.0,0,missing,0,0
0,0.0,0.0,0.0,0,missing,0,0
0,0.0,0.0,0.0,0,missing,0,0
0,0.0,0.0,0.0,0,missing,0,0
13631,9.520175249069098,0.0,0.3987761199573678,1,USD,0,108
3408,8.134174272137903,0.0,1.790091412127358,1,USD,0,0
3228,8.079927770758275,0.0,1.095273387402595,1,USD,0,0
3809,8.245384468120747,0.0,0.0,1,missing,0,0
539,6.29156913955832,0.0,1.6074359097634274,1,USD,0,0
717,6.576469569048224,0.0,2.0781907597781832,1,USD,0,0
2152,7.674617497364363,0.0,1.3837912309017721,1,USD,0,0
1886,7.54274354536855,0.0,1.095273387402595,1,USD,0,0
10044,9.214830277249035,0.0,1.3837912309017721,1,USD,0,111
2511,7.828834527588089,0.0,1.095273387402595,1,USD,0,0
1081,6.9865664594064265,0.0,2.2502386126218363,1,USD,0,0
0,0.0,0.0,2.771963526845863,1,USD,0,0
0,0.0,0.0,2.3969857684155302,1,USD,0,0
147605,11.902301840728807,0.0,0.0,1,missing,0,887
22239,10.009647748364518,0.0,1.790091412127358,1,USD,0,118
0,0.0,0.0,0.0,1,missing,0,0
1347,7.206377291472252,0.0,1.6074359097634274,1,USD,0,0
897,6.8001700683022,0.0,1.095273387402595,1,USD,0,0
54522,10.906377909975262,0.6931471805599453,0.688134638736401,1,USD,0,0
10582,9.267004219093725,0.0,1.6074359097634274,1,USD,0,0
16321,9.700269170029188,0.0,1.3837912309017721,1,USD,0,0
0,0.0,0.0,0.0,1,missing,0,0
537,6.2878585601617845,0.0,1.095273387402595,1,USD,0,0
717,6.576469569048224,0.0,2.301584592660462,1,USD,0,0
3946,8.280711075662847,0.0,1.790091412127358,1,USD,0,140
10940,9.30027247947679,0.0,1.3837912309017721,1,USD,0,0
0,0.0,0.0,1.9444805562457188,1,USD,0,0
13631,9.520175249069098,0.0,1.095273387402595,1,USD,0,0
1435,7.269616749608169,0.0,1.095273387402595,1,USD,0,0
18114,9.804495603329178,0.0,0.688134638736401,1,USD,0,0
20805,9.94299668563084,0.0,0.0,1,missing,0,0
0,0.0,0.6931471805599453,1.6074359097634274,1,USD,0,0
14527,9.583833100841074,0.6931471805599453,1.790091412127358,1,USD,0,0
0,0.0,0.0,2.0781907597781832,1,USD,0,0
5022,8.521782643750045,0.0,1.095273387402595,1,USD,0,0
0,0.0,0.0,0.0,1,missing,0,0
533,6.280395838960195,0.0,2.0781907597781832,1,USD,0,0
808,6.695798917058491,0.0,2.8898160479624417,1,USD,0,0
24033,10.087224773471245,0.0,1.6074359097634274,1,USD,0,0
1073,6.97914527506881,0.0,2.0781907597781832,1,USD,0,0
0,0.0,0.0,1.3837912309017721,1,USD,0,0
4304,8.367532416861831,0.0,2.3969857684155302,1,USD,0,0
1793,7.492203042618741,1.3862943611198906,1.9444805562457188,1,USD,0,0
5380,8.59062950948942,0.6931471805599453,1.6074359097634274,1,USD,0,0
1605,7.381501894506707,0.0,0.3987761199573678,1,USD,0,0
1873,7.535830462798367,0.0,0.0,1,missing,0,0
1077,6.982862751468942,0.0,1.095273387402595,1,USD,0,0
0,0.0,0.0,2.771963526845863,1,USD,0,0
2332,7.75491027202143,0.0,1.9444805562457188,1,USD,0,0
5201,8.556798446008596,0.0,1.790091412127358,1,USD,0,141
0,0.0,0.0,2.3969857684155302,1,USD,0,0
3766,8.23403420769204,0.0,2.0781907597781832,1,USD,1,0
65463,11.089255652207218,0.0,0.0,1,missing,0,233
0,0.0,0.0,1.095273387402595,1,USD,0,0
0,0.0,0.0,2.771963526845863,1,USD,0,0
808,6.695798917058491,0.0,0.0,1,missing,0,0
0,0.0,0.0,1.3837912309017721,1,USD,0,0
1338,7.199678345691172,0.0,0.0,1,missing,0,0
538,6.289715570908998,0.0,2.196112848483529,1,USD,0,0
0,0.0,0.0,2.0781907597781832,1,USD,0,0
0,0.0,0.0,1.6074359097634274,1,USD,0,0
0,0.0,0.0,2.771963526845863,1,USD,0,0
544,6.300785794663244,0.0,2.3969857684155302,1,USD,1,0
321394,12.680426175226144,0.0,3.725452434344777,1,USD,0,0
111017,11.61744762930977,0.0,0.0,1,missing,0,487
538,6.289715570908998,0.0,1.6074359097634274,1,USD,0,0
544,6.300785794663244,0.0,2.3969857684155302,1,USD,0,0
0,0.0,0.0,0.0,1,missing,0,0
13093,9.479909389001037,0.0,0.0,1,missing,0,142
2332,7.75491027202143,0.0,1.9444805562457188,1,USD,0,0
0,0.0,0.0,2.3969857684155302,1,USD,0,0
7712,8.950662495933999,0.0,0.688134638736401,1,USD,0,0
533,6.280395838960195,0.0,2.196112848483529,1,USD,0,0
2511,7.828834527588089,0.0,2.771963526845863,1,USD,0,0
11658,9.36383369293329,0.6931471805599453,1.095273387402595,1,USD,0,0
7891,8.973604867142505,0.0,1.3837912309017721,1,USD,0,0
0,0.0,0.0,1.3837912309017721,1,USD,0,0
5380,8.59062950948942,0.0,1.095273387402595,1,USD,0,0
0,0.0,0.0,0.0,1,missing,0,0
0,0.0,0.0,2.771963526845863,1,USD,0,0
0,0.0,0.0,2.771963526845863,1,USD,0,0
0,0.0,0.0,0.0,1,missing,0,0
808,6.695798917058491,0.0,0.0,1,missing,0,0
7712,8.950662495933999,0.0,2.3969857684155302,1,USD,0,116
0,0.0,0.0,0.0,1,missing,0,0
2152,7.674617497364363,0.0,0.0,1,missing,0,0
0,0.0,0.0,0.0,1,missing,0,0
539,6.29156913955832,0.0,1.3837912309017721,1,USD,0,0
1973,7.587817219993427,0.0,1.9444805562457188,1,USD,0,0
0,0.0,0.0,2.0781907597781832,1,USD,0,0
0,0.0,0.0,2.196112848483529,1,USD,0,0
0,0.0,0.0,0.0,1,missing,0,0
1891,7.545389749611823,0.0,2.8326249356838407,1,USD,0,0
717,6.576469569048224,0.0,2.8326249356838407,1,USD,0,0
1088,6.9930151229329605,0.0,2.8326249356838407,1,USD,0,0
0,0.0,0.0,0.0,1,missing,0,0
0,0.0,0.0,0.0,1,missing,0,0
539,6.29156913955832,0.0,1.790091412127358,1,USD,0,0
0,0.0,0.0,0.0,1,missing,0,0
0,0.0,0.0,0.0,0,missing,0,0
11120,9.316590491818841,0.0,2.3969857684155302,1,USD,0,0
0,0.0,0.0,1.790091412127358,1,USD,0,0
0,0.0,0.0,2.771963526845863,1,USD,0,0
2511,7.828834527588089,0.0,2.0781907597781832,1,USD,0,0
0,0.0,0.0,0.0,1,missing,0,0
533,6.280395838960195,0.0,2.3969857684155302,1,USD,0,0
0,0.0,0.0,2.771963526845863,1,USD,0,0
0,0.0,0.0,2.3969857684155302,1,USD,0,0
717,6.576469569048224,0.0,1.790091412127358,1,USD,0,0
2690,7.897668150726906,0.0,0.0,1,missing,0,0
0,0.0,0.0,1.790091412127358,1,USD,0,0
4484,8.408493774492896,0.0,1.2499017362143359,1,USD,0,0
0,0.0,0.0,0.0,1,missing,0,0
0,0.0,0.0,1.9444805562457188,1,USD,0,0
897,6.8001700683022,0.0,1.2499017362143359,1,USD,0,0
0,0.0,0.0,0.0,1,missing,0,0
1073,6.97914527506881,0.0,0.688134638736401,1,USD,0,0
0,0.0,0.0,2.3969857684155302,1,USD,0,0
0,0.0,0.0,1.095273387402595,1,USD,0,0
11658,9.36383369293329,0.0,1.6074359097634274,1,USD,0,109
0,0.0,0.0,2.196112848483529,1,USD,0,0
0,0.0,0.0,0.0,0,missing,0,0
0,0.0,0.0,0.0,0,missing,0,0
0,0.0,0.0,0.0,0,missing,0,0
0,0.0,0.0,0.0,1,missing,0,0
0,0.0,0.0,1.095273387402595,1,USD,0,0
0,0.0,0.0,1.790091412127358,1,USD,0,0
2152,7.674617497364363,0.0,1.9444805562457188,1,USD,0,0
0,0.0,0.6931471805599453,1.9444805562457188,1,USD,0,0
0,0.0,0.0,1.095273387402595,1,USD,0,0
0,0.0,0.0,2.3969857684155302,1,USD,0,0
8967,9.101417964751995,1.0986122886681096,0.688134638736401,1,USD,0,165
533,6.280395838960195,0.0,1.790091412127358,1,USD,0,0
74609,11.22002982546556,0.0,0.688134638736401,1,USD,0,2384
0,0.0,0.0,0.0,1,missing,0,0
245709,12.411907257721746,1.6094379124341003,0.0,1,missing,0,721
2870,7.9624156801210635,1.0986122886681096,1.9444805562457188,1,USD,0,0
1076,6.981934677156389,0.0,2.3969857684155302,1,USD,0,0
0,0.0,0.0,2.7073833121145063,1,USD,0,0
0,0.0,0.0,1.790091412127358,1,USD,0,0
0,0.0,0.0,1.791759469228055,1,USD,0,0
0,0.0,0.0,1.8066480817218056,1,USD,0,0
4842,8.48528964240323,0.0,0.0,1,missing,0,0
0,0.0,0.0,1.790091412127358,1,USD,0,0
23853,10.079707197138614,0.0,3.2577118486533987,1,USD,0,536
5739,8.655214489313613,0.0,2.3969857684155302,1,USD,0,105
3587,8.185350223178686,0.6931471805599453,2.3969857684155302,1,USD,0,0
145094,11.885143979284758,0.6931471805599453,2.771963526845863,1,USD,0,735
539,6.29156913955832,0.0,1.7029282555214393,1,USD,0,0
1973,7.587817219993427,0.0,2.771963526845863,1,USD,0,0
0,0.0,0.0,2.63834278867739,1,USD,0,0
0,0.0,1.0986122886681096,2.63834278867739,1,USD,0,0
539,6.29156913955832,0.0,0.0,1,missing,0,0
0,0.0,0.0,0.0,0,missing,0,0
0,0.0,0.0,0.0,1,missing,0,0
0,0.0,0.0,1.47932922708708,1,USD,0,0
539,6.29156913955832,1.9459101490553132,3.433664571799657,1,USD,0,0
15962,9.678028823264478,0.6931471805599453,1.3837912309017721,1,USD,0,0
533,6.280395838960195,0.0,2.771963526845863,1,USD,0,0
0,0.0,0.0,0.0,1,missing,0,0
533,6.280395838960195,0.0,0.8712933659434192,1,USD,0,0
11120,9.316590491818841,0.0,1.6074359097634274,1,USD,0,0
0,0.0,0.0,0.0,1,missing,0,0
1614,7.387090235656757,0.0,1.790091412127358,1,USD,0,0
0,0.0,0.0,1.095273387402595,1,USD,0,0
0,0.0,0.0,0.0,1,missing,0,0
897,6.8001700683022,0.0,1.3837912309017721,1,USD,0,0
1255,7.135687347028144,0.0,2.301584592660462,1,USD,0,0
0,0.0,0.0,2.3969857684155302,1,USD,0,0
12734,9.452109387413557,0.0,0.688134638736401,1,USD,0,228
2690,7.897668150726906,0.0,3.1565747986708215,1,USD,0,0
0,0.0,0.0,0.0,1,missing,0,0
0,0.0,0.0,2.3969857684155302,1,USD,0,0
5201,8.556798446008596,0.0,1.3837912309017721,1,USD,0,0
52011,10.85922974017121,0.0,1.3837912309017721,1,USD,0,981
1435,7.269616749608169,0.0,1.790091412127358,1,USD,0,0
289470,12.575810398265995,0.0,0.0,1,missing,1,8475
0,0.0,0.0,1.3837912309017721,1,USD,0,0
537,6.2878585601617845,0.0,1.790091412127358,1,USD,0,0
717,6.576469569048224,0.0,1.790091412127358,1,USD,0,0
1067,6.97354301952014,0.0,1.790091412127358,1,USD,0,0
0,0.0,0.0,2.3969857684155302,1,USD,1,0
535,6.284134161070802,0.0,1.9444805562457188,1,USD,0,0
7174,8.878358040627822,0.0,0.688134638736401,1,USD,0,0
1067,6.97354301952014,0.0,1.095273387402595,1,USD,0,0
803,6.6895992691789665,0.0,0.0,1,missing,0,0
539,6.29156913955832,0.0,2.3969857684155302,1,USD,0,0
0,0.0,0.0,3.0440461338325413,1,USD,0,0
16859,9.732699231555847,0.0,2.0781907597781832,1,USD,0,340
0,0.0,0.0,0.0,1,missing,0,0
9147,9.121290555142672,0.0,1.790091412127358,1,USD,0,0
1347,7.206377291472252,0.0,1.790091412127358,1,USD,0,0
0,0.0,0.0,1.3837912309017721,1,USD,0,0
0,0.0,0.0,2.9439125248241944,1,USD,0,0
0,0.0,0.0,0.0,1,missing,0,0
6995,8.853093836138493,0.0,0.688134638736401,1,USD,0,112
1435,7.269616749608169,0.0,1.9444805562457188,1,USD,0,0
544,6.300785794663244,0.0,2.771963526845863,1,USD,0,0
8250,9.018089684104343,0.0,0.688134638736401,1,USD,0,141
0,0.0,0.0,1.6074359097634274,1,USD,0,0
544,6.300785794663244,0.0,2.3969857684155302,1,USD,0,0
0,0.0,0.0,0.0,1,missing,0,0
1076,6.981934677156389,0.0,2.3969857684155302,1,USD,0,0
1076,6.981934677156389,0.0,1.790091412127358,1,USD,0,0
0,0.0,0.0,2.301584592660462,1,USD,0,0
0,0.0,0.0,2.771963526845863,1,USD,0,0
0,0.0,0.0,1.6074359097634274,1,USD,0,0
0,0.0,0.0,1.9444805562457188,1,USD,0,0
808,6.695798917058491,0.0,1.095273387402595,1,USD,1,0
1614,7.387090235656757,0.0,1.3837912309017721,1,USD,0,0
0,0.0,0.0,0.0,1,missing,0,0
1614,7.387090235656757,1.9459101490553132,1.9444805562457188,1,USD,0,0
0,0.0,0.0,1.3837912309017721,1,USD,0,0
0,0.0,0.0,0.0,0,missing,0,0
0,0.0,0.0,0.0,0,missing,0,0
26364,10.17979265196457,0.0,0.0,1,missing,0,109
0,0.0,0.0,2.3969857684155302,1,USD,0,0
28875,10.270766079259051,0.0,0.0,1,missing,0,0
9864,9.196748418456716,0.0,1.790091412127358,1,USD,0,0
9506,9.15978364835903,0.0,1.790091412127358,1,USD,0,0
2332,7.75491027202143,0.0,2.0781907597781832,1,USD,0,0
85550,11.356867968322742,0.0,3.2577118486533987,1,USD,0,2669
717,6.576469569048224,0.0,2.301584592660462,1,USD,0,0
537,6.2878585601617845,0.0,1.790091412127358,1,USD,0,0
6995,8.853093836138493,0.0,0.688134638736401,1,USD,0,232
544,6.300785794663244,0.0,1.3837912309017721,1,USD,0,0
539,6.29156913955832,0.0,1.9444805562457188,1,USD,0,0
9147,9.121290555142672,0.0,0.0,1,missing,0,0
0,0.0,0.0,2.196112848483529,1,USD,0,0
2332,7.75491027202143,0.0,1.095273387402595,1,USD,0,0
17397,9.764110536067486,0.0,0.0,1,missing,0,0
2134,7.666221925662725,0.0,1.3837912309017721,1,USD,0,0
2152,7.674617497364363,0.0,2.3969857684155302,1,USD,0,0
0,0.0,0.0,2.771963526845863,1,USD,0,0
811,6.699500340161678,0.0,2.7073833121145063,1,USD,0,0
0,0.0,0.0,2.771963526845863,1,USD,0,0
0,0.0,0.0,2.63834278867739,1,USD,0,0
0,0.0,0.0,2.63834278867739,1,USD,0,0
0,0.0,0.0,2.63834278867739,1,USD,0,0
0,0.0,0.0,0.0,1,missing,0,0
803,6.6895992691789665,0.0,2.771963526845863,1,USD,0,0
0,0.0,0.0,2.3969857684155302,1,USD,0,0
537,6.2878585601617845,0.0,1.095273387402595,1,USD,0,0
0,0.0,0.6931471805599453,1.3837912309017721,1,USD,0,0
0,0.0,0.0,2.63834278867739,1,USD,0,0
0,0.0,0.0,1.6074359097634274,1,USD,0,0
1973,7.587817219993427,0.0,1.6074359097634274,1,USD,0,0
2152,7.674617497364363,0.0,0.688134638736401,1,USD,0,0
39457,10.582992094054914,0.0,0.688134638736401,1,USD,0,1284
1614,7.387090235656757,0.0,1.095273387402595,1,USD,0,0
19908,9.898927169779796,0.6931471805599453,3.0440461338325413,1,USD,0,469
7353,8.902999661861218,0.0,0.0,1,missing,0,0
0,0.0,0.0,1.3837912309017721,1,USD,0,0
0,0.0,0.0,1.6074359097634274,1,USD,0,0
0,0.0,0.0,0.0,0,missing,0,0
0,0.0,0.0,0.0,0,missing,0,0
0,0.0,0.0,0.0,0,missing,0,0
0,0.0,0.0,0.0,0,missing,0,0
0,0.0,0.0,0.0,0,missing,0,0
0,0.0,0.0,0.0,0,missing,0,0
0,0.0,0.0,0.0,0,missing,0,0
0,0.0,0.0,0.0,0,missing,0,0
0,0.0,0.0,0.0,0,missing,0,0
0,0.0,0.0,0.0,0,missing,0,0
0,0.0,0.0,0.0,0,missing,0,0
803,6.6895992691789665,0.0,2.301584592660462,1,USD,0,0
0,0.0,0.0,2.3969857684155302,1,USD,0,0
6815,8.827028068509152,0.0,1.095273387402595,1,USD,0,0
533,6.280395838960195,0.0,0.688134638736401,1,USD,0,0
0,0.0,0.0,2.3969857684155302,1,USD,0,0
0,0.0,0.0,1.095273387402595,1,USD,0,0
0,0.0,0.0,1.3837912309017721,1,USD,0,0
1255,7.135687347028144,0.0,2.3969857684155302,1,USD,0,0
0,0.0,0.0,2.3969857684155302,1,USD,0,0
0,0.0,0.0,2.771963526845863,1,USD,0,0
3766,8.23403420769204,0.0,0.0,1,missing,0,0
10223,9.232493176617316,0.0,2.196112848483529,1,USD,0,0
0,0.0,0.0,1.3837912309017721,1,USD,0,0
9326,9.140668698726863,0.0,1.3837912309017721,1,USD,0,0
10044,9.214830277249035,0.0,1.095273387402595,1,USD,0,0
9147,9.121290555142672,0.0,1.095273387402595,1,USD,0,0
4842,8.48528964240323,0.0,0.0,1,missing,0,0
0,0.0,0.0,3.0440461338325413,1,USD,0,0
1067,6.97354301952014,0.0,0.0,1,missing,0,0
0,0.0,0.0,0.0,1,missing,0,0
0,0.0,0.0,2.3969857684155302,1,USD,0,0
0,0.0,0.0,1.790091412127358,1,USD,0,0
0,0.0,0.0,2.0781907597781832,1,USD,0,0
0,0.0,0.0,1.790091412127358,1,USD,0,0
15603,9.655282570626547,0.0,1.9444805562457188,1,USD,0,0
1076,6.981934677156389,0.0,2.0781907597781832,1,USD,0,0
539,6.29156913955832,0.0,2.196112848483529,1,USD,0,0
0,0.0,0.0,2.3969857684155302,1,USD,0,0
0,0.0,0.0,1.095273387402595,1,USD,0,0
1067,6.97354301952014,0.0,1.790091412127358,1,USD,0,0
3228,8.079927770758275,0.6931471805599453,1.9444805562457188,1,USD,0,0
0,0.0,0.0,2.196112848483529,1,USD,0,0
533,6.280395838960195,0.0,3.2577118486533987,1,USD,0,0
1255,7.135687347028144,0.0,2.771963526845863,1,USD,0,0
6098,8.715880102296456,0.0,0.688134638736401,1,USD,0,142
13272,9.493487175626202,0.0,0.0,1,missing,0,0
1435,7.269616749608169,0.0,3.0440461338325413,1,USD,0,0
1600,7.3783837129967145,0.0,2.63834278867739,1,USD,1,0
803,6.6895992691789665,0.0,0.0,1,missing,0,0
0,0.0,0.0,3.0440461338325413,1,USD,0,0
0,0.0,0.0,1.9444805562457188,1,USD,0,0
2152,7.674617497364363,0.0,1.6074359097634274,1,USD,0,0
1076,6.981934677156389,0.0,1.9444805562457188,1,USD,0,0
0,0.0,0.0,2.3969857684155302,1,USD,0,0
4842,8.48528964240323,0.0,0.0,1,missing,0,0
1610,7.384610383176974,0.0,1.9444805562457188,1,USD,0,0
0,0.0,0.0,0.0,1,missing,0,0
16859,9.732699231555847,0.0,1.6074359097634274,1,USD,0,0
3228,8.079927770758275,0.6931471805599453,0.688134638736401,1,USD,0,0
1076,6.981934677156389,0.0,1.790091412127358,1,USD,0,0
6636,8.800415333145924,0.0,0.688134638736401,1,USD,0,172
6815,8.827028068509152,0.0,2.0781907597781832,1,USD,0,0
717,6.576469569048224,0.0,1.501852701754163,1,USD,0,0
0,0.0,0.0,0.0,1,missing,0,0
0,0.0,0.0,0.0,1,missing,0,0
6457,8.77307495131822,0.0,1.6074359097634274,1,USD,0,0
5380,8.59062950948942,0.0,0.0,1,missing,0,0
1088,6.9930151229329605,0.0,1.095273387402595,1,USD,0,0
3946,8.280711075662847,0.0,1.9444805562457188,1,USD,0,0
6098,8.715880102296456,0.0,2.3969857684155302,1,USD,0,0
12554,9.437874271591685,0.0,1.790091412127358,1,USD,0,0
6815,8.827028068509152,0.0,0.688134638736401,1,USD,0,0
0,0.0,0.0,1.6074359097634274,1,USD,0,0
1614,7.387090235656757,0.0,1.790091412127358,1,USD,0,0
0,0.0,0.0,0.0,1,missing,0,0
897,6.8001700683022,0.0,0.0,1,missing,0,0
533,6.280395838960195,0.0,1.790091412127358,1,USD,0,0
4484,8.408493774492896,0.0,1.6074359097634274,1,USD,1,0
538,6.289715570908998,0.0,2.771963526845863,1,USD,0,0
717,6.576469569048224,0.0,2.771963526845863,1,USD,0,0
0,0.0,0.0,0.0,1,missing,0,0
333770,12.718210408065445,0.0,0.0,1,missing,0,1035
0,0.0,0.0,3.2577118486533987,1,USD,0,0
6815,8.827028068509152,0.0,2.138889000323256,1,USD,0,0
3049,8.022896869601457,0.0,1.790091412127358,1,USD,0,0
6636,8.800415333145924,0.0,2.3969857684155302,1,USD,0,0
10761,9.283776690049365,0.0,1.3837912309017721,1,USD,0,159
0,0.0,0.0,3.0440461338325413,1,USD,0,0
2870,7.9624156801210635,0.0,0.688134638736401,1,USD,0,0
11658,9.36383369293329,0.0,1.6074359097634274,1,USD,0,150
1616,7.388327859577107,0.0,0.0,1,missing,0,0
0,0.0,0.0,2.0781907597781832,1,USD,0,0
533,6.280395838960195,0.0,2.63834278867739,1,USD,0,0
533,6.280395838960195,0.0,2.63834278867739,1,USD,0,0
0,0.0,0.0,2.63834278867739,1,USD,0,0
533,6.280395838960195,0.0,2.0781907597781832,1,USD,0,0
1255,7.135687347028144,0.0,2.3969857684155302,1,USD,0,0
535,6.284134161070802,0.0,1.095273387402595,1,USD,0,0
533,6.280395838960195,0.0,2.771963526845863,1,USD,0,0
0,0.0,0.0,1.6074359097634274,1,USD,0,0
2511,7.828834527588089,0.0,0.0,1,missing,0,0
1067,6.97354301952014,0.0,2.196112848483529,1,USD,0,0
0,0.0,0.0,1.095273387402595,1,USD,0,0
0,0.0,0.0,2.3969857684155302,1,USD,0,0
18114,9.804495603329178,0.0,2.196112848483529,1,USD,0,340
0,0.0,0.0,1.9444805562457188,1,USD,0,0
3408,8.134174272137903,1.3862943611198906,2.5641798306825083,1,USD,0,0
1076,6.981934677156389,0.0,2.771963526845863,1,USD,0,0
4125,8.325063693631197,0.0,1.095273387402595,1,USD,0,0
0,0.0,0.0,1.790091412127358,1,USD,0,0
0,0.0,0.0,0.0,1,missing,0,0
0,0.0,0.0,2.3969857684155302,1,USD,0,0
1076,6.981934677156389,0.0,0.0,1,missing,0,0
4484,8.408493774492896,0.0,1.095273387402595,1,USD,0,0
1255,7.135687347028144,0.0,2.196112848483529,1,USD,0,0
0,0.0,0.0,1.095273387402595,1,USD,0,0
0,0.0,0.0,2.3969857684155302,1,USD,0,0
897,6.8001700683022,0.0,1.790091412127358,1,USD,0,0
1973,7.587817219993427,0.0,1.8855533485144158,1,USD,0,0
1793,7.492203042618741,0.0,1.095273387402595,1,USD,0,0
0,0.0,0.0,2.3969857684155302,1,USD,0,0
5022,8.521782643750045,0.0,2.196112848483529,1,USD,0,0
539,6.29156913955832,0.0,1.3837912309017721,1,USD,0,0
717,6.576469569048224,0.0,2.3969857684155302,1,USD,0,0
0,0.0,0.0,0.0,1,missing,0,0
2152,7.674617497364363,0.0,0.0,1,missing,0,0
538,6.289715570908998,0.0,1.9095425048844383,1,USD,0,0
1605,7.381501894506707,0.0,1.3837912309017721,1,USD,0,0
533,6.280395838960195,0.0,1.3837912309017721,1,USD,0,0
533,6.280395838960195,0.6931471805599453,1.790091412127358,1,USD,0,0
0,0.0,0.0,1.6074359097634274,1,USD,0,0
456086,13.030438859772211,0.0,0.0,1,missing,0,0
5560,8.623533227187565,0.6931471805599453,1.790091412127358,1,USD,0,102
717,6.576469569048224,0.0,2.196112848483529,1,USD,0,0
0,0.0,0.0,0.0,1,missing,0,0
45375,10.722738609891799,0.0,2.196112848483529,1,USD,0,0
0,0.0,0.0,2.3969857684155302,1,USD,0,0
0,0.0,0.0,1.7732559976634952,1,USD,0,0
0,0.0,0.0,1.9444805562457188,1,USD,0,0
6636,8.800415333145924,0.0,0.0,1,missing,0,0
0,0.0,0.0,1.095273387402595,1,USD,0,0
0,0.0,0.0,2.0781907597781832,1,USD,0,0
0,0.0,0.0,4.110709916308365,1,USD,0,0
0,0.0,0.0,4.7957078975533864,1,USD,0,0
1435,7.269616749608169,0.0,2.138889000323256,1,USD,0,0
6995,8.853093836138493,0.0,1.095273387402595,1,USD,0,274
1614,7.387090235656757,0.0,0.0,1,missing,0,0
0,0.0,0.0,1.6074359097634274,1,USD,0,0
0,0.0,0.0,1.790091412127358,1,USD,0,0
540,6.293419278846481,0.0,2.3969857684155302,1,USD,0,0
29951,10.307351379277318,0.0,1.095273387402595,1,USD,0,0
0,0.0,0.0,0.0,1,missing,0,0
0,0.0,0.0,2.5641798306825083,1,USD,0,0
0,0.0,0.0,3.433664571799657,1,USD,0,0
717,6.576469569048224,0.0,0.0,1,missing,0,0
0,0.0,0.0,0.0,1,missing,0,0
0,0.0,0.0,0.0,1,missing,0,0
0,0.0,0.0,0.0,1,missing,0,0
811,6.699500340161678,0.0,1.095273387402595,1,USD,0,0
